ID,Year_Birth,Age,Age_Group,Education,Marital_Status,Income,Income_Group,Kidhome,Teenhome,Total_Kids,Has_Kids,No_Kids,Dt_Customer,Customer_Tenure,Tenure_Group,Recency,Recency_Group,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Spending,Dominant_Category,Spending_Group,NumDealsPurchases,Deal_Purchase_Category,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Total_Purchases,Dominant_Channel,NumWebVisitsMonth,Visit_Frequency_Category,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Total_Campaign_Acceptances,Is_Campaign_Responder,Complain
11166,1961,53,Gen X,Bachelor,Married,49678.0,Medium,0,1,1,1,0,2013-02-02,512,1-2 Years,81,30–90 Days,229,5,56,3,2,20,315,MntWines,Low,2,No/Low,6,2,4,12,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
849,1953,61,Boomers+,Master,Married,56129.0,Medium,0,1,1,1,0,2013-06-20,374,1-2 Years,65,30–90 Days,320,48,133,39,72,48,660,MntWines,Low,4,Medium,6,2,10,18,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
523,1989,25,Millennials,Bachelor,Married,37155.0,Low,1,0,1,1,0,2013-01-31,514,1-2 Years,51,30–90 Days,23,0,26,7,15,3,74,MntMeatProducts,Low,1,No/Low,2,0,4,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
4066,1978,36,Millennials,Master,Divorced,21282.0,Low,1,0,1,1,0,2014-05-11,49,0-1 Years,76,30–90 Days,1,5,8,4,8,20,46,MntGoldProds,Low,2,No/Low,2,1,2,5,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
8414,1962,52,Gen X,Doctoral,Single,33419.0,Low,0,1,1,1,0,2013-08-17,316,0-1 Years,76,30–90 Days,56,0,12,0,0,18,86,MntWines,Low,2,No/Low,2,0,4,6,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
819,1945,69,Boomers+,Bachelor,Divorced,63285.0,Medium,0,0,0,0,1,2013-11-05,236,0-1 Years,84,30–90 Days,508,124,249,50,38,134,1103,MntWines,Medium,1,No/Low,6,5,13,24,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
4961,1974,40,Gen X,Master,Married,21255.0,Low,1,0,1,1,0,2014-01-21,159,0-1 Years,56,30–90 Days,29,0,25,2,2,3,61,MntWines,Low,4,Medium,2,1,4,7,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
749,1981,33,Millennials,Bachelor,Married,42162.0,Medium,1,0,1,1,0,2013-11-19,222,0-1 Years,31,30–90 Days,46,7,59,2,4,27,145,MntMeatProducts,Low,2,No/Low,3,1,3,7,NumWebPurchases,6,High,0,0,1,0,0,1,2,1,0
5430,1956,58,Boomers+,Bachelor,Married,54450.0,Medium,1,1,2,1,0,2012-09-14,653,1-2 Years,0,<30 Days,454,0,171,8,19,32,684,MntWines,Low,12,High,9,2,8,19,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
7755,1954,60,Boomers+,Doctoral,Married,57744.0,Medium,0,1,1,1,0,2013-11-12,229,0-1 Years,91,>90 Days,350,3,39,0,0,19,411,MntWines,Low,2,No/Low,9,1,4,14,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
10525,1986,28,Millennials,Bachelor,Single,26576.0,Low,1,0,1,1,0,2012-10-13,624,1-2 Years,40,30–90 Days,10,0,8,0,0,9,27,MntWines,Low,1,No/Low,1,0,2,3,NumStorePurchases,9,High,0,0,1,0,0,1,2,1,0
1453,1943,71,Boomers+,Doctoral,Divorced,57513.0,Medium,0,0,0,0,1,2013-07-06,358,0-1 Years,59,30–90 Days,735,40,183,52,20,30,1060,MntWines,Medium,2,No/Low,9,3,13,25,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
8310,1964,50,Gen X,Bachelor,Married,68142.0,Medium,0,1,1,1,0,2012-08-29,669,1-2 Years,96,>90 Days,897,126,196,91,112,37,1459,MntWines,Medium,3,Medium,10,4,7,21,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
10710,1979,35,Millennials,Bachelor,Married,7500.0,Low,0,1,1,1,0,2012-08-29,669,1-2 Years,61,30–90 Days,5,2,3,3,0,5,18,MntWines,Low,1,No/Low,1,0,2,3,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
5031,1974,40,Gen X,Bachelor,Married,83145.0,High,0,0,0,0,1,2012-09-22,645,1-2 Years,14,<30 Days,777,35,731,39,137,114,1833,MntWines,High,1,No/Low,5,9,11,25,NumStorePurchases,2,Medium,0,0,0,0,1,1,2,1,0
2613,1960,54,Gen X,Master,Married,54197.0,Medium,0,1,1,1,0,2014-04-03,87,0-1 Years,16,<30 Days,162,6,37,6,13,13,237,MntWines,Low,2,No/Low,1,3,6,10,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
213,1963,51,Gen X,Doctoral,Single,23091.0,Low,1,1,2,1,0,2014-05-28,32,0-1 Years,98,>90 Days,35,0,11,0,0,2,48,MntWines,Low,4,Medium,2,1,3,6,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
967,1976,38,Millennials,Bachelor,Married,46049.0,Medium,1,1,2,1,0,2013-07-21,343,0-1 Years,11,<30 Days,342,9,112,19,14,19,515,MntWines,Low,10,High,5,2,9,16,NumStorePurchases,7,High,0,0,0,0,0,1,1,1,0
1077,1974,40,Gen X,Bachelor,Married,56715.0,Medium,0,0,0,0,1,2012-12-05,571,1-2 Years,52,30–90 Days,258,105,239,237,172,9,1020,MntWines,Medium,1,No/Low,7,3,4,14,NumWebPurchases,4,Medium,0,0,0,0,0,0,0,0,0
7959,1961,53,Gen X,Bachelor,Married,79410.0,Medium,0,0,0,0,1,2014-05-29,31,0-1 Years,19,<30 Days,658,80,483,123,13,13,1370,MntWines,Medium,1,No/Low,3,2,5,10,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
640,1951,63,Boomers+,Bachelor,Married,57304.0,Medium,0,1,1,1,0,2013-03-11,475,1-2 Years,61,30–90 Days,356,80,329,138,17,106,1026,MntWines,Medium,2,No/Low,7,6,10,23,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
4252,1965,49,Gen X,Bachelor,Married,44375.0,Medium,0,1,1,1,0,2014-03-23,98,0-1 Years,73,30–90 Days,213,5,28,7,7,41,301,MntWines,Low,1,No/Low,4,1,6,11,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
8432,1956,58,Boomers+,Bachelor,Married,54450.0,Medium,1,1,2,1,0,2012-09-14,653,1-2 Years,0,<30 Days,454,0,171,8,19,32,684,MntWines,Low,12,High,9,2,8,19,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
6218,1965,49,Gen X,Bachelor,Married,59594.0,Medium,0,1,1,1,0,2012-10-20,617,1-2 Years,74,30–90 Days,457,4,29,0,0,9,499,MntWines,Low,1,No/Low,8,1,7,16,NumWebPurchases,7,High,0,0,0,1,0,0,1,1,0
6905,1994,20,Gen Z-,Bachelor,Married,80685.0,High,0,0,0,0,1,2012-08-22,676,1-2 Years,55,30–90 Days,241,45,604,34,26,54,1004,MntMeatProducts,Medium,1,No/Low,6,4,10,20,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
5922,1974,40,Gen X,Doctoral,Married,40344.0,Medium,0,1,1,1,0,2013-10-13,259,0-1 Years,48,30–90 Days,210,0,6,0,0,2,218,MntWines,Low,2,No/Low,4,1,5,10,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
3598,1972,42,Gen X,Bachelor,Married,62710.0,Medium,0,1,1,1,0,2013-05-23,402,1-2 Years,53,30–90 Days,441,35,83,7,29,11,606,MntWines,Low,4,Medium,4,2,12,18,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6116,1968,46,Gen X,Master,Married,48985.0,Medium,0,1,1,1,0,2013-07-05,359,0-1 Years,13,<30 Days,19,13,18,10,7,8,75,MntWines,Low,1,No/Low,1,1,3,5,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
6263,1968,46,Gen X,Bachelor,Married,35322.0,Low,1,2,3,1,0,2012-08-22,676,1-2 Years,34,30–90 Days,28,9,37,12,7,13,106,MntMeatProducts,Low,3,Medium,2,0,4,6,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
10486,1948,66,Boomers+,Bachelor,Married,77142.0,Medium,0,0,0,0,1,2013-05-29,396,1-2 Years,54,30–90 Days,476,75,162,29,151,97,990,MntWines,Low,1,No/Low,4,4,8,16,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
2410,1969,45,Gen X,Bachelor,Single,81657.0,High,0,0,0,0,1,2014-01-22,158,0-1 Years,69,30–90 Days,364,40,425,158,60,50,1097,MntMeatProducts,Medium,1,No/Low,3,4,8,15,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
193,1996,18,Gen Z-,High School,Married,14421.0,Low,0,0,0,0,1,2014-02-17,132,0-1 Years,81,30–90 Days,0,0,2,3,3,8,16,MntGoldProds,Low,1,No/Low,1,0,2,3,NumStorePurchases,5,Medium,0,0,1,0,0,0,1,1,0
3363,1974,40,Gen X,Master,Married,20130.0,Low,0,0,0,0,1,2014-03-17,104,0-1 Years,99,>90 Days,0,6,3,7,6,12,34,MntGoldProds,Low,1,No/Low,1,0,3,4,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
8278,1990,24,Gen Z-,Doctoral,Married,74214.0,Medium,0,0,0,0,1,2012-08-26,672,1-2 Years,3,<30 Days,863,83,547,86,99,33,1711,MntWines,High,1,No/Low,8,2,5,15,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
10660,1957,57,Boomers+,Master,Married,66726.0,Medium,1,1,2,1,0,2014-01-12,168,0-1 Years,61,30–90 Days,349,7,35,0,0,47,438,MntWines,Low,3,Medium,8,2,4,14,NumWebPurchases,7,High,0,0,0,1,0,0,1,1,0
8686,1979,35,Millennials,High School,Married,23724.0,Low,1,0,1,1,0,2013-01-08,537,1-2 Years,65,30–90 Days,5,23,15,0,18,14,75,MntFruits,Low,2,No/Low,2,0,3,5,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
1604,1960,54,Gen X,Master,Married,47353.0,Medium,0,1,1,1,0,2013-11-13,228,0-1 Years,93,>90 Days,184,2,19,8,8,4,225,MntWines,Low,3,Medium,2,2,6,10,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
5907,1952,62,Boomers+,Master,Married,33444.0,Low,1,1,2,1,0,2012-11-03,603,1-2 Years,24,<30 Days,8,0,8,0,0,2,18,MntWines,Low,1,No/Low,1,0,2,3,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
10669,1981,33,Millennials,Bachelor,Married,54386.0,Medium,0,1,1,1,0,2013-05-17,408,1-2 Years,8,<30 Days,277,21,64,62,21,25,470,MntWines,Low,2,No/Low,3,2,10,15,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
2918,1981,33,Millennials,Bachelor,Divorced,28510.0,Low,1,1,2,1,0,2013-04-13,442,1-2 Years,72,30–90 Days,44,5,19,0,4,19,91,MntWines,Low,3,Medium,2,0,4,6,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
5735,1991,23,Gen Z-,Master,Single,90638.0,High,0,0,0,0,1,2014-02-13,136,0-1 Years,29,<30 Days,1156,120,915,94,144,96,2525,MntWines,High,1,No/Low,3,4,10,17,NumStorePurchases,1,Low,0,0,0,0,1,0,1,1,0
359,1950,64,Boomers+,Bachelor,Married,48070.0,Medium,0,1,1,1,0,2013-01-13,532,1-2 Years,33,30–90 Days,373,14,83,6,9,19,504,MntWines,Low,3,Medium,8,2,6,16,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,1
8387,1957,57,Boomers+,Bachelor,Married,43140.0,Medium,0,1,1,1,0,2013-01-05,540,1-2 Years,68,30–90 Days,134,8,76,6,0,11,235,MntWines,Low,1,No/Low,4,1,5,10,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
1829,1961,53,Gen X,Doctoral,Divorced,54959.0,Medium,0,1,1,1,0,2013-01-19,526,1-2 Years,55,30–90 Days,1148,0,60,0,0,24,1232,MntWines,Medium,3,Medium,9,5,4,18,NumWebPurchases,7,High,0,0,0,1,0,1,2,1,0
3839,1958,56,Boomers+,High School,Single,15056.0,Low,1,1,2,1,0,2013-05-03,422,1-2 Years,76,30–90 Days,6,12,3,21,6,40,88,MntGoldProds,Low,5,Medium,2,2,3,7,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
9392,1971,43,Gen X,Bachelor,Single,26954.0,Low,1,0,1,1,0,2014-05-08,52,0-1 Years,17,<30 Days,4,1,11,0,0,1,17,MntMeatProducts,Low,1,No/Low,1,0,2,3,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
2292,1985,29,Millennials,Bachelor,Single,22327.0,Low,1,0,1,1,0,2013-08-02,331,0-1 Years,94,>90 Days,5,4,8,2,0,5,24,MntMeatProducts,Low,1,No/Low,1,0,3,4,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
10466,1965,49,Gen X,Bachelor,Married,44393.0,Medium,1,1,2,1,0,2013-08-22,311,0-1 Years,86,30–90 Days,24,2,20,2,2,10,60,MntWines,Low,2,No/Low,1,0,4,5,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
9855,1952,62,Boomers+,Doctoral,Single,62000.0,Medium,0,1,1,1,0,2013-08-25,308,0-1 Years,25,<30 Days,899,0,101,0,0,20,1020,MntWines,Medium,1,No/Low,6,6,13,25,NumStorePurchases,4,Medium,1,0,0,0,0,0,1,1,0
4088,1962,52,Gen X,Doctoral,Married,31497.0,Low,0,1,1,1,0,2012-12-06,570,1-2 Years,22,<30 Days,108,1,28,13,1,4,155,MntWines,Low,2,No/Low,3,1,4,8,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
5231,1974,40,Gen X,Master,Married,45894.0,Medium,0,2,2,1,0,2014-02-27,122,0-1 Years,15,<30 Days,27,2,7,0,2,13,51,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
590,1970,44,Gen X,Master,Divorced,78579.0,Medium,0,0,0,0,1,2012-12-22,554,1-2 Years,35,30–90 Days,816,66,549,216,66,99,1812,MntWines,High,1,No/Low,5,6,4,15,NumCatalogPurchases,3,Medium,0,0,0,0,0,1,1,1,0
8732,1969,45,Gen X,Master,Divorced,67369.0,Medium,0,1,1,1,0,2012-11-17,589,1-2 Years,81,30–90 Days,1298,0,70,37,14,42,1461,MntWines,Medium,4,Medium,7,4,10,21,NumStorePurchases,4,Medium,0,0,0,1,1,1,3,1,0
2315,1960,54,Gen X,Bachelor,Divorced,58401.0,Medium,0,1,1,1,0,2014-04-20,70,0-1 Years,55,30–90 Days,10,0,11,17,29,29,96,MntSweetProducts,Low,1,No/Low,1,2,2,5,NumCatalogPurchases,4,Medium,0,0,0,0,0,0,0,0,0
3515,1952,62,Boomers+,Bachelor,Single,62307.0,Medium,0,1,1,1,0,2014-02-17,132,0-1 Years,94,>90 Days,87,13,34,10,6,10,160,MntWines,Low,1,No/Low,4,0,4,8,NumWebPurchases,5,Medium,0,0,0,0,0,0,0,0,0
2245,1969,45,Gen X,Master,Married,43641.0,Medium,1,1,2,1,0,2013-04-22,433,1-2 Years,50,30–90 Days,57,2,51,4,2,23,139,MntWines,Low,3,Medium,2,1,4,7,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
6283,1968,46,Gen X,Master,Divorced,63841.0,Medium,0,1,1,1,0,2013-04-21,434,1-2 Years,64,30–90 Days,635,15,100,20,7,131,908,MntWines,Low,1,No/Low,9,3,9,21,NumWebPurchases,6,High,0,0,0,0,0,0,0,0,0
2246,1965,49,Gen X,Master,Married,46891.0,Medium,0,1,1,1,0,2013-09-01,301,0-1 Years,91,>90 Days,43,12,23,29,15,61,183,MntGoldProds,Low,1,No/Low,2,1,4,7,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
6606,1969,45,Gen X,Master,Married,70091.0,Medium,1,0,1,1,0,2013-03-31,455,1-2 Years,11,<30 Days,964,34,137,15,0,11,1161,MntWines,Medium,2,No/Low,5,2,10,17,NumStorePurchases,8,High,0,0,0,1,0,0,1,1,0
5545,1972,42,Gen X,Doctoral,Married,78075.0,Medium,0,0,0,0,1,2014-04-05,85,0-1 Years,72,30–90 Days,572,8,259,34,35,80,988,MntWines,Low,1,No/Low,3,5,5,13,NumCatalogPurchases,1,Low,0,0,0,0,0,0,0,0,0
7342,1961,53,Gen X,Master,Divorced,59184.0,Medium,0,1,1,1,0,2012-09-09,658,1-2 Years,6,<30 Days,341,142,113,259,151,66,1072,MntWines,Medium,3,Medium,6,6,12,24,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
837,1977,37,Millennials,Bachelor,Married,54809.0,Medium,1,1,2,1,0,2013-09-11,291,0-1 Years,0,<30 Days,63,6,57,13,13,22,174,MntWines,Low,4,Medium,2,1,5,8,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
9500,1959,55,Boomers+,Bachelor,Married,58113.0,Medium,0,1,1,1,0,2013-01-25,520,1-2 Years,66,30–90 Days,221,104,169,102,78,84,758,MntWines,Low,3,Medium,9,2,8,19,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,1
3602,1958,56,Boomers+,Master,Married,51412.0,Medium,0,1,1,1,0,2013-12-31,180,0-1 Years,42,30–90 Days,140,3,29,4,5,14,195,MntWines,Low,2,No/Low,3,2,4,9,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
234,1979,35,Millennials,Bachelor,Divorced,15287.0,Low,1,0,1,1,0,2012-10-10,627,1-2 Years,60,30–90 Days,1,2,8,4,3,13,31,MntGoldProds,Low,2,No/Low,1,1,2,4,NumStorePurchases,7,High,0,0,1,0,0,1,2,1,0
2995,1957,57,Boomers+,Master,Married,66636.0,Medium,0,0,0,0,1,2013-08-17,316,0-1 Years,64,30–90 Days,291,10,689,84,10,0,1084,MntMeatProducts,Medium,1,No/Low,3,4,9,16,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,0
1118,1956,58,Boomers+,Master,Married,50965.0,Medium,0,1,1,1,0,2013-02-20,494,1-2 Years,87,30–90 Days,544,13,85,8,6,29,685,MntWines,Low,3,Medium,10,4,5,19,NumWebPurchases,8,High,0,0,1,0,0,0,1,1,0
7789,1965,49,Gen X,Doctoral,Married,84618.0,High,0,0,0,0,1,2013-11-22,219,0-1 Years,96,>90 Days,684,100,801,21,66,0,1672,MntMeatProducts,High,1,No/Low,6,9,10,25,NumStorePurchases,2,Medium,0,0,0,0,1,0,1,1,0
3068,1990,24,Gen Z-,Bachelor,Married,18351.0,Low,0,0,0,0,1,2013-10-29,243,0-1 Years,1,<30 Days,1,12,9,0,14,7,43,MntSweetProducts,Low,1,No/Low,2,0,3,5,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
8955,1957,57,Boomers+,Doctoral,Married,40451.0,Medium,0,2,2,1,0,2014-02-16,133,0-1 Years,54,30–90 Days,35,0,4,0,0,10,49,MntWines,Low,1,No/Low,1,1,2,4,NumStorePurchases,5,Medium,0,0,1,0,0,0,1,1,0
945,1965,49,Gen X,Bachelor,Married,36317.0,Low,0,1,1,1,0,2013-05-22,403,1-2 Years,53,30–90 Days,87,3,25,3,2,13,133,MntWines,Low,2,No/Low,3,0,4,7,NumStorePurchases,7,High,0,0,0,0,0,0,0,0,0
5644,1957,57,Boomers+,Bachelor,Married,42213.0,Medium,0,1,1,1,0,2013-10-12,260,0-1 Years,96,>90 Days,309,3,24,4,3,20,363,MntWines,Low,2,No/Low,5,1,7,13,NumStorePurchases,7,High,0,0,0,1,0,0,1,1,0
7192,1955,59,Boomers+,Bachelor,Married,65748.0,Medium,0,1,1,1,0,2013-04-15,440,1-2 Years,58,30–90 Days,172,73,93,95,78,34,545,MntWines,Low,2,No/Low,2,4,10,16,NumStorePurchases,1,Low,0,0,0,0,0,0,0,0,1
2324,1972,42,Gen X,Bachelor,Married,77044.0,Medium,0,1,1,1,0,2013-10-27,245,0-1 Years,12,<30 Days,625,38,242,50,34,76,1065,MntWines,Medium,2,No/Low,7,11,11,29,NumCatalogPurchases,4,Medium,0,0,1,0,0,0,1,1,0
697,1969,45,Gen X,Bachelor,Married,74918.0,Medium,0,0,0,0,1,2013-03-12,474,1-2 Years,78,30–90 Days,972,59,913,25,19,59,2047,MntWines,High,1,No/Low,5,9,6,20,NumCatalogPurchases,3,Medium,0,0,0,0,1,0,1,1,0
3439,1972,42,Gen X,Bachelor,Married,56721.0,Medium,1,1,2,1,0,2012-10-31,606,1-2 Years,64,30–90 Days,157,6,39,6,13,75,296,MntWines,Low,5,Medium,4,1,5,10,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
1506,1975,39,Millennials,Bachelor,Single,42160.0,Medium,1,1,2,1,0,2013-06-28,366,1-2 Years,26,<30 Days,48,9,45,3,15,20,140,MntWines,Low,4,Medium,2,1,4,7,NumStorePurchases,6,High,0,0,0,0,0,1,1,1,0
232,1965,49,Gen X,Bachelor,Single,61559.0,Medium,0,1,1,1,0,2013-07-17,347,0-1 Years,8,<30 Days,279,83,88,32,14,34,530,MntWines,Low,1,No/Low,4,2,10,16,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
8876,1963,51,Gen X,Doctoral,Married,33629.0,Low,1,1,2,1,0,2012-08-08,690,1-2 Years,49,30–90 Days,132,0,16,0,0,4,152,MntWines,Low,5,Medium,3,1,4,8,NumStorePurchases,9,High,0,0,0,0,0,0,0,0,0
4500,1991,23,Gen Z-,Doctoral,Married,68682.0,Medium,0,0,0,0,1,2013-10-06,266,0-1 Years,56,30–90 Days,919,0,505,99,30,45,1598,MntWines,High,1,No/Low,4,9,10,23,NumStorePurchases,2,Medium,0,0,0,0,0,0,0,0,0
9739,1963,51,Gen X,Bachelor,Single,34377.0,Low,0,1,1,1,0,2013-01-19,526,1-2 Years,55,30–90 Days,62,0,22,3,1,26,114,MntWines,Low,2,No/Low,2,2,2,6,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
10395,1986,28,Millennials,High School,Single,8940.0,Low,1,0,1,1,0,2012-08-22,676,1-2 Years,25,<30 Days,1,45,3,4,6,42,101,MntFruits,Low,3,Medium,3,1,3,7,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
1176,1973,41,Gen X,Bachelor,Married,26228.0,Low,1,0,1,1,0,2013-09-22,280,0-1 Years,50,30–90 Days,2,6,4,3,1,9,25,MntGoldProds,Low,1,No/Low,1,0,2,3,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
1627,1957,57,Boomers+,Master,Divorced,77297.0,Medium,0,0,0,0,1,2013-01-26,519,1-2 Years,84,30–90 Days,408,61,109,48,122,41,789,MntWines,Low,1,No/Low,5,7,9,21,NumStorePurchases,4,Medium,1,0,0,0,0,0,1,1,0
938,1981,33,Millennials,Bachelor,Married,40211.0,Medium,1,1,2,1,0,2013-07-30,334,0-1 Years,30,<30 Days,51,1,7,2,1,25,87,MntWines,Low,2,No/Low,2,1,2,5,NumWebPurchases,8,High,0,0,1,0,0,0,1,1,0
2740,1958,56,Boomers+,Doctoral,Divorced,33438.0,Low,1,1,2,1,0,2013-09-22,280,0-1 Years,81,30–90 Days,62,1,16,3,2,6,90,MntWines,Low,4,Medium,2,1,4,7,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
257,1959,55,Boomers+,Doctoral,Married,75032.0,Medium,0,1,1,1,0,2013-04-28,427,1-2 Years,74,30–90 Days,952,12,180,47,12,12,1215,MntWines,Medium,2,No/Low,5,4,9,18,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
4058,1955,59,Boomers+,Doctoral,Single,61284.0,Medium,0,0,0,0,1,2013-10-12,260,0-1 Years,76,30–90 Days,618,15,106,20,7,45,811,MntWines,Low,1,No/Low,11,2,8,21,NumWebPurchases,6,High,0,0,0,1,0,0,1,1,0
7736,1986,28,Millennials,Bachelor,Married,22518.0,Low,1,0,1,1,0,2012-10-22,615,1-2 Years,36,30–90 Days,11,7,12,2,2,27,61,MntGoldProds,Low,2,No/Low,2,1,2,5,NumWebPurchases,5,Medium,0,0,1,0,0,1,2,1,0
8210,1975,39,Millennials,Master,Married,54730.0,Medium,0,1,1,1,0,2013-08-15,318,0-1 Years,64,30–90 Days,318,3,17,4,7,56,405,MntWines,Low,5,Medium,4,1,8,13,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
833,1955,59,Boomers+,Master,Married,38452.0,Low,1,1,2,1,0,2014-03-30,91,0-1 Years,62,30–90 Days,56,0,14,0,0,2,72,MntWines,Low,3,Medium,3,0,3,6,NumWebPurchases,7,High,0,0,0,0,0,0,0,0,0
6230,1971,43,Gen X,Bachelor,Divorced,44421.0,Medium,1,1,2,1,0,2013-02-15,499,1-2 Years,53,30–90 Days,110,5,59,7,1,7,189,MntWines,Low,5,Medium,5,0,4,9,NumWebPurchases,8,High,0,0,0,0,0,0,0,0,0
7325,1986,28,Millennials,Doctoral,Married,38197.0,Low,1,0,1,1,0,2013-06-29,365,0-1 Years,86,30–90 Days,23,0,11,2,1,3,40,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,5,Medium,0,0,0,0,0,0,0,0,0
1307,1978,36,Millennials,Bachelor,Divorced,41986.0,Medium,0,1,1,1,0,2014-02-09,140,0-1 Years,15,<30 Days,27,5,8,8,3,12,63,MntWines,Low,3,Medium,3,0,4,7,NumStorePurchases,4,Medium,0,0,0,0,0,0,0,0,0
1502,1983,31,Millennials,Bachelor,Married,28427.0,Low,1,0,1,1,0,2013-03-21,465,1-2 Years,67,30–90 Days,18,3,19,3,3,6,52,MntMeatProducts,Low,2,No/Low,2,0,3,5,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
6211,1976,38,Millennials,Doctoral,Married,37395.0,Low,1,0,1,1,0,2014-05-02,58,0-1 Years,47,30–90 Days,18,0,9,0,1,11,39,MntWines,Low,1,No/Low,1,0,3,4,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
843,1971,43,Gen X,Bachelor,Married,64722.0,Medium,1,0,1,1,0,2014-05-26,34,0-1 Years,47,30–90 Days,303,0,280,60,147,15,805,MntWines,Low,4,Medium,8,2,11,21,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
4174,1956,58,Boomers+,Master,Married,55249.0,Medium,0,1,1,1,0,2014-04-17,73,0-1 Years,81,30–90 Days,97,1,19,2,0,11,130,MntWines,Low,1,No/Low,2,1,4,7,NumStorePurchases,3,Medium,0,0,0,0,0,0,0,0,0
9757,1972,42,Gen X,Bachelor,Married,84906.0,High,0,0,0,0,1,2013-10-04,268,0-1 Years,98,>90 Days,997,15,414,99,30,76,1631,MntWines,High,1,No/Low,5,6,12,23,NumStorePurchases,2,Medium,0,1,0,1,1,0,3,1,0
6918,1989,25,Millennials,Bachelor,Married,28691.0,Low,1,0,1,1,0,2013-07-04,360,0-1 Years,56,30–90 Days,5,4,13,8,0,4,34,MntMeatProducts,Low,1,No/Low,1,0,3,4,NumStorePurchases,8,High,0,0,0,0,0,0,0,0,0
286,1952,62,Boomers+,Bachelor,Single,44213.0,Medium,1,1,2,1,0,2013-11-29,212,0-1 Years,48,30–90 Days,95,11,35,0,4,7,152,MntWines,Low,4,Medium,2,1,5,8,NumStorePurchases,6,High,0,0,0,0,0,0,0,0,0
